danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.696,0.817,1,-7.115,1,0.0447,0.148,5.45e-05,0.109,0.284,130.018,audio_features,0ABeVcQg0fs07XHCGyuXC1,spotify:track:0ABeVcQg0fs07XHCGyuXC1,https://api.spotify.com/v1/tracks/0ABeVcQg0fs07XHCGyuXC1,https://api.spotify.com/v1/audio-analysis/0ABeVcQg0fs07XHCGyuXC1,210231,4
0.608,0.513,6,-8.47,1,0.455,0.0252,0.0,0.668,0.413,146.948,audio_features,7l0smMOrpMRC1PpEyw3C0e,spotify:track:7l0smMOrpMRC1PpEyw3C0e,https://api.spotify.com/v1/tracks/7l0smMOrpMRC1PpEyw3C0e,https://api.spotify.com/v1/audio-analysis/7l0smMOrpMRC1PpEyw3C0e,161224,4
0.718,0.581,9,-9.011,0,0.0635,0.0301,5.2e-05,0.116,0.473,116.911,audio_features,5gxxk7e8U3pbEP5BysrQM8,spotify:track:5gxxk7e8U3pbEP5BysrQM8,https://api.spotify.com/v1/tracks/5gxxk7e8U3pbEP5BysrQM8,https://api.spotify.com/v1/audio-analysis/5gxxk7e8U3pbEP5BysrQM8,192031,4
0.882,0.598,1,-7.166,0,0.0531,0.107,0.0235,0.127,0.782,104.732,audio_features,44pxHdf7Rv063G9vy4ektf,spotify:track:44pxHdf7Rv063G9vy4ektf,https://api.spotify.com/v1/tracks/44pxHdf7Rv063G9vy4ektf,https://api.spotify.com/v1/audio-analysis/44pxHdf7Rv063G9vy4ektf,134429,4
0.584,0.751,7,-6.361,1,0.0312,0.0319,3.22e-05,0.356,0.718,97.002,audio_features,2eU148qLPPI6vpVzEEc80T,spotify:track:2eU148qLPPI6vpVzEEc80T,https://api.spotify.com/v1/tracks/2eU148qLPPI6vpVzEEc80T,https://api.spotify.com/v1/audio-analysis/2eU148qLPPI6vpVzEEc80T,165773,4
0.384,0.177,0,-14.405,1,0.0346,0.921,1.24e-05,0.24,0.0726,119.453,audio_features,7JarJHdikFwuJS5jyVZNJO,spotify:track:7JarJHdikFwuJS5jyVZNJO,https://api.spotify.com/v1/tracks/7JarJHdikFwuJS5jyVZNJO,https://api.spotify.com/v1/audio-analysis/7JarJHdikFwuJS5jyVZNJO,134885,4
0.357,0.295,4,-12.793,1,0.0299,0.322,0.0,0.0954,0.254,134.974,audio_features,0yfwUmXCznlstgrRg51NHN,spotify:track:0yfwUmXCznlstgrRg51NHN,https://api.spotify.com/v1/tracks/0yfwUmXCznlstgrRg51NHN,https://api.spotify.com/v1/audio-analysis/0yfwUmXCznlstgrRg51NHN,185132,4
0.476,0.258,4,-11.61,1,0.0486,0.929,0.00122,0.084,0.0847,139.227,audio_features,36U3tBcIClJ5kBQmI52nVc,spotify:track:36U3tBcIClJ5kBQmI52nVc,https://api.spotify.com/v1/tracks/36U3tBcIClJ5kBQmI52nVc,https://api.spotify.com/v1/audio-analysis/36U3tBcIClJ5kBQmI52nVc,207749,4
0.766,0.569,6,-8.599,1,0.0351,0.279,0.0,0.348,0.804,145.028,audio_features,2YyxNxeVN2UCVaYeR4xP9e,spotify:track:2YyxNxeVN2UCVaYeR4xP9e,https://api.spotify.com/v1/tracks/2YyxNxeVN2UCVaYeR4xP9e,https://api.spotify.com/v1/audio-analysis/2YyxNxeVN2UCVaYeR4xP9e,238747,4
0.425,0.751,4,-4.523,1,0.0407,0.00414,0.000836,0.136,0.192,100.049,audio_features,4t7jXUDB7yiu6I8rTfVJRO,spotify:track:4t7jXUDB7yiu6I8rTfVJRO,https://api.spotify.com/v1/tracks/4t7jXUDB7yiu6I8rTfVJRO,https://api.spotify.com/v1/audio-analysis/4t7jXUDB7yiu6I8rTfVJRO,262886,4
0.566,0.603,2,-10.09,0,0.0347,0.29,0.0405,0.33,0.256,143.051,audio_features,1jCsyz4Q6oZlYgg7i5aXB3,spotify:track:1jCsyz4Q6oZlYgg7i5aXB3,https://api.spotify.com/v1/tracks/1jCsyz4Q6oZlYgg7i5aXB3,https://api.spotify.com/v1/audio-analysis/1jCsyz4Q6oZlYgg7i5aXB3,195793,4
0.791,0.441,11,-9.616,0,0.156,0.816,0.0,0.0448,0.563,80.402,audio_features,6Ft4hkyzfCidxFA8Uj9mBZ,spotify:track:6Ft4hkyzfCidxFA8Uj9mBZ,https://api.spotify.com/v1/tracks/6Ft4hkyzfCidxFA8Uj9mBZ,https://api.spotify.com/v1/audio-analysis/6Ft4hkyzfCidxFA8Uj9mBZ,149689,4
0.314,0.223,7,-11.894,0,0.0589,0.896,2.54e-05,0.099,0.0867,210.59,audio_features,3SZorqK26xSnMf0i8MdZTZ,spotify:track:3SZorqK26xSnMf0i8MdZTZ,https://api.spotify.com/v1/tracks/3SZorqK26xSnMf0i8MdZTZ,https://api.spotify.com/v1/audio-analysis/3SZorqK26xSnMf0i8MdZTZ,246290,4
0.75,0.733,6,-3.18,0,0.0319,0.256,0.0,0.114,0.844,111.018,audio_features,3rUGC1vUpkDG9CZFHMur1t,spotify:track:3rUGC1vUpkDG9CZFHMur1t,https://api.spotify.com/v1/tracks/3rUGC1vUpkDG9CZFHMur1t,https://api.spotify.com/v1/audio-analysis/3rUGC1vUpkDG9CZFHMur1t,131872,1
0.868,0.538,5,-8.603,1,0.174,0.269,3.34e-06,0.0901,0.732,99.968,audio_features,2IGMVunIBsBLtEQyoI1Mu7,spotify:track:2IGMVunIBsBLtEQyoI1Mu7,https://api.spotify.com/v1/tracks/2IGMVunIBsBLtEQyoI1Mu7,https://api.spotify.com/v1/audio-analysis/2IGMVunIBsBLtEQyoI1Mu7,231750,4
0.552,0.702,9,-5.707,1,0.157,0.117,2.06e-05,0.105,0.564,169.994,audio_features,1BxfuPKGuaTgP7aM0Bbdwr,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,https://api.spotify.com/v1/tracks/1BxfuPKGuaTgP7aM0Bbdwr,https://api.spotify.com/v1/audio-analysis/1BxfuPKGuaTgP7aM0Bbdwr,178427,4
0.561,0.572,6,-9.851,0,0.53,0.00962,0.0,0.0986,0.141,92.262,audio_features,6ur50WAdmSibrxUSYzpmc1,spotify:track:6ur50WAdmSibrxUSYzpmc1,https://api.spotify.com/v1/tracks/6ur50WAdmSibrxUSYzpmc1,https://api.spotify.com/v1/audio-analysis/6ur50WAdmSibrxUSYzpmc1,183831,4
0.665,0.464,5,-5.698,1,0.0328,0.8,0.0,0.107,0.224,123.975,audio_features,4LFag7sUJSchO3b0Goc5UH,spotify:track:4LFag7sUJSchO3b0Goc5UH,https://api.spotify.com/v1/tracks/4LFag7sUJSchO3b0Goc5UH,https://api.spotify.com/v1/audio-analysis/4LFag7sUJSchO3b0Goc5UH,205507,4
0.777,0.831,5,-6.612,0,0.292,0.201,0.0,0.125,0.861,99.99,audio_features,0q7ZWmSMpJOMqNUZ2nLjMa,spotify:track:0q7ZWmSMpJOMqNUZ2nLjMa,https://api.spotify.com/v1/tracks/0q7ZWmSMpJOMqNUZ2nLjMa,https://api.spotify.com/v1/audio-analysis/0q7ZWmSMpJOMqNUZ2nLjMa,201600,4
0.815,0.582,5,-4.5,0,0.0532,0.0365,1.45e-06,0.138,0.671,123.03,audio_features,6Qb7YsAqH4wWFUMbGsCpap,spotify:track:6Qb7YsAqH4wWFUMbGsCpap,https://api.spotify.com/v1/tracks/6Qb7YsAqH4wWFUMbGsCpap,https://api.spotify.com/v1/audio-analysis/6Qb7YsAqH4wWFUMbGsCpap,209488,4
0.756,0.529,0,-6.237,1,0.0368,0.183,2.32e-06,0.0791,0.524,115.987,audio_features,2fB5YRuD88drKpCXQOAk03,spotify:track:2fB5YRuD88drKpCXQOAk03,https://api.spotify.com/v1/tracks/2fB5YRuD88drKpCXQOAk03,https://api.spotify.com/v1/audio-analysis/2fB5YRuD88drKpCXQOAk03,181650,4
0.411,0.619,1,-6.834,1,0.0368,0.62,0.0,0.11,0.337,177.937,audio_features,1bjeWoagtHmUKputLVyDxQ,spotify:track:1bjeWoagtHmUKputLVyDxQ,https://api.spotify.com/v1/tracks/1bjeWoagtHmUKputLVyDxQ,https://api.spotify.com/v1/audio-analysis/1bjeWoagtHmUKputLVyDxQ,186192,4
0.841,0.624,4,-5.502,0,0.0419,0.0211,0.0,0.0788,0.93,120.03,audio_features,4f9wNNZET9wH7eMBgONd3d,spotify:track:4f9wNNZET9wH7eMBgONd3d,https://api.spotify.com/v1/tracks/4f9wNNZET9wH7eMBgONd3d,https://api.spotify.com/v1/audio-analysis/4f9wNNZET9wH7eMBgONd3d,182222,4
0.943,0.558,2,-4.911,1,0.0568,0.0026,2.19e-06,0.0937,0.606,104.983,audio_features,4xhsWYTOGcal8zt0J161CU,spotify:track:4xhsWYTOGcal8zt0J161CU,https://api.spotify.com/v1/tracks/4xhsWYTOGcal8zt0J161CU,https://api.spotify.com/v1/audio-analysis/4xhsWYTOGcal8zt0J161CU,138411,4
0.472,0.471,10,-5.692,1,0.0603,0.151,0.0,0.14,0.219,105.029,audio_features,6tNQ70jh4OwmPGpYy6R2o9,spotify:track:6tNQ70jh4OwmPGpYy6R2o9,https://api.spotify.com/v1/tracks/6tNQ70jh4OwmPGpYy6R2o9,https://api.spotify.com/v1/audio-analysis/6tNQ70jh4OwmPGpYy6R2o9,180304,3
0.561,0.604,9,-4.409,1,0.0337,0.199,1.9e-05,0.104,0.242,159.92,audio_features,17phhZDn6oGtzMe56NuWvj,spotify:track:17phhZDn6oGtzMe56NuWvj,https://api.spotify.com/v1/tracks/17phhZDn6oGtzMe56NuWvj,https://api.spotify.com/v1/audio-analysis/17phhZDn6oGtzMe56NuWvj,210689,3
0.673,0.722,3,-3.495,0,0.0755,0.0856,0.0,0.137,0.519,117.187,audio_features,5aIVCx5tnk0ntmdiinnYvw,spotify:track:5aIVCx5tnk0ntmdiinnYvw,https://api.spotify.com/v1/tracks/5aIVCx5tnk0ntmdiinnYvw,https://api.spotify.com/v1/audio-analysis/5aIVCx5tnk0ntmdiinnYvw,200256,4
0.75,0.674,8,-6.128,0,0.097,0.228,8.91e-05,0.122,0.392,123.026,audio_features,7dJYggqjKo71KI9sLzqCs8,spotify:track:7dJYggqjKo71KI9sLzqCs8,https://api.spotify.com/v1/tracks/7dJYggqjKo71KI9sLzqCs8,https://api.spotify.com/v1/audio-analysis/7dJYggqjKo71KI9sLzqCs8,265360,4
0.444,0.0911,0,-17.665,1,0.0307,0.959,1.05e-06,0.098,0.142,78.403,audio_features,6wf7Yu7cxBSPrRlWeSeK0Q,spotify:track:6wf7Yu7cxBSPrRlWeSeK0Q,https://api.spotify.com/v1/tracks/6wf7Yu7cxBSPrRlWeSeK0Q,https://api.spotify.com/v1/audio-analysis/6wf7Yu7cxBSPrRlWeSeK0Q,222370,4
0.744,0.789,9,-4.876,0,0.059,0.0036,0.00144,0.0947,0.866,116.985,audio_features,4OMJGnvZfDvsePyCwRGO7X,spotify:track:4OMJGnvZfDvsePyCwRGO7X,https://api.spotify.com/v1/tracks/4OMJGnvZfDvsePyCwRGO7X,https://api.spotify.com/v1/audio-analysis/4OMJGnvZfDvsePyCwRGO7X,185918,4
0.511,0.532,5,-5.745,1,0.0578,0.177,0.0,0.291,0.35,138.005,audio_features,1kuGVB7EU95pJObxwvfwKS,spotify:track:1kuGVB7EU95pJObxwvfwKS,https://api.spotify.com/v1/tracks/1kuGVB7EU95pJObxwvfwKS,https://api.spotify.com/v1/audio-analysis/1kuGVB7EU95pJObxwvfwKS,219724,4
0.802,0.832,11,-4.107,1,0.0434,0.311,0.0,0.0815,0.89,124.997,audio_features,7x9aauaA9cu6tyfpHnqDLo,spotify:track:7x9aauaA9cu6tyfpHnqDLo,https://api.spotify.com/v1/tracks/7x9aauaA9cu6tyfpHnqDLo,https://api.spotify.com/v1/audio-analysis/7x9aauaA9cu6tyfpHnqDLo,185427,4
0.787,0.686,6,-4.37,0,0.0339,0.0893,0.0,0.0927,0.836,123.51,audio_features,2Zo1PcszsT9WQ0ANntJbID,spotify:track:2Zo1PcszsT9WQ0ANntJbID,https://api.spotify.com/v1/tracks/2Zo1PcszsT9WQ0ANntJbID,https://api.spotify.com/v1/audio-analysis/2Zo1PcszsT9WQ0ANntJbID,185553,4
0.522,0.641,8,-6.287,1,0.0318,0.0545,0.0,0.162,0.202,87.51,audio_features,7CyPwkp0oE8Ro9Dd5CUDjW,spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW,https://api.spotify.com/v1/tracks/7CyPwkp0oE8Ro9Dd5CUDjW,https://api.spotify.com/v1/audio-analysis/7CyPwkp0oE8Ro9Dd5CUDjW,244685,4
0.69,0.543,1,-6.752,1,0.0364,0.0723,0.0291,0.0873,0.376,88.004,audio_features,0QosomGFiJYOxj2ViZfqng,spotify:track:0QosomGFiJYOxj2ViZfqng,https://api.spotify.com/v1/tracks/0QosomGFiJYOxj2ViZfqng,https://api.spotify.com/v1/audio-analysis/0QosomGFiJYOxj2ViZfqng,229332,4
0.671,0.845,11,-4.93,0,0.048,0.0207,0.0,0.329,0.775,110.056,audio_features,1vYXt7VSjH9JIM5oRRo7vA,spotify:track:1vYXt7VSjH9JIM5oRRo7vA,https://api.spotify.com/v1/tracks/1vYXt7VSjH9JIM5oRRo7vA,https://api.spotify.com/v1/audio-analysis/1vYXt7VSjH9JIM5oRRo7vA,176579,4
0.821,0.575,5,-6.57,0,0.0589,0.173,0.000242,0.114,0.611,136.962,audio_features,4E63weMCaNZuGPEFMnuEi8,spotify:track:4E63weMCaNZuGPEFMnuEi8,https://api.spotify.com/v1/tracks/4E63weMCaNZuGPEFMnuEi8,https://api.spotify.com/v1/audio-analysis/4E63weMCaNZuGPEFMnuEi8,159401,4
0.429,0.453,0,-7.746,1,0.0459,0.554,2e-06,0.102,0.155,77.639,audio_features,4KULAymBBJcPRpk1yO4dOG,spotify:track:4KULAymBBJcPRpk1yO4dOG,https://api.spotify.com/v1/tracks/4KULAymBBJcPRpk1yO4dOG,https://api.spotify.com/v1/audio-analysis/4KULAymBBJcPRpk1yO4dOG,227196,4
0.712,0.603,8,-5.52,1,0.0262,0.186,0.0,0.115,0.67,97.994,audio_features,1Lo0QY9cvc8sUB2vnIOxDT,spotify:track:1Lo0QY9cvc8sUB2vnIOxDT,https://api.spotify.com/v1/tracks/1Lo0QY9cvc8sUB2vnIOxDT,https://api.spotify.com/v1/audio-analysis/1Lo0QY9cvc8sUB2vnIOxDT,265493,4
0.747,0.612,5,-6.447,1,0.0929,0.0589,0.0,0.451,0.89,149.893,audio_features,17CWWoszMuoGecCJzmOubE,spotify:track:17CWWoszMuoGecCJzmOubE,https://api.spotify.com/v1/tracks/17CWWoszMuoGecCJzmOubE,https://api.spotify.com/v1/audio-analysis/17CWWoszMuoGecCJzmOubE,153625,4
0.596,0.658,0,-7.346,1,0.036,0.0504,0.0,0.127,0.176,100.012,audio_features,1Iq8oo9XkmmvCQiGOfORiz,spotify:track:1Iq8oo9XkmmvCQiGOfORiz,https://api.spotify.com/v1/tracks/1Iq8oo9XkmmvCQiGOfORiz,https://api.spotify.com/v1/audio-analysis/1Iq8oo9XkmmvCQiGOfORiz,229478,4
0.711,0.809,2,-4.389,0,0.0955,0.0447,0.0,0.339,0.816,106.017,audio_features,2KslE17cAJNHTsI2MI0jb2,spotify:track:2KslE17cAJNHTsI2MI0jb2,https://api.spotify.com/v1/tracks/2KslE17cAJNHTsI2MI0jb2,https://api.spotify.com/v1/audio-analysis/2KslE17cAJNHTsI2MI0jb2,206020,4
0.706,0.691,0,-4.775,1,0.0633,0.0584,6.99e-05,0.0232,0.632,118.048,audio_features,7DSAEUvxU8FajXtRloy8M0,spotify:track:7DSAEUvxU8FajXtRloy8M0,https://api.spotify.com/v1/tracks/7DSAEUvxU8FajXtRloy8M0,https://api.spotify.com/v1/audio-analysis/7DSAEUvxU8FajXtRloy8M0,200600,4
0.61,0.571,2,-5.649,1,0.0782,0.00863,0.0,0.131,0.747,105.01,audio_features,6iF4RgIjDvDqyW13PezSj3,spotify:track:6iF4RgIjDvDqyW13PezSj3,https://api.spotify.com/v1/tracks/6iF4RgIjDvDqyW13PezSj3,https://api.spotify.com/v1/audio-analysis/6iF4RgIjDvDqyW13PezSj3,171655,4
0.854,0.668,1,-6.243,1,0.2,0.0604,8.39e-05,0.382,0.833,99.018,audio_features,7GUhiAHLoVy1V8ucQuZ3CB,spotify:track:7GUhiAHLoVy1V8ucQuZ3CB,https://api.spotify.com/v1/tracks/7GUhiAHLoVy1V8ucQuZ3CB,https://api.spotify.com/v1/audio-analysis/7GUhiAHLoVy1V8ucQuZ3CB,215467,4
0.644,0.735,8,-5.747,1,0.0391,0.0521,0.144,0.161,0.418,88.98,audio_features,1Qrg8KqiBpW07V7PNxwwwL,spotify:track:1Qrg8KqiBpW07V7PNxwwwL,https://api.spotify.com/v1/tracks/1Qrg8KqiBpW07V7PNxwwwL,https://api.spotify.com/v1/audio-analysis/1Qrg8KqiBpW07V7PNxwwwL,153947,4
0.671,0.876,7,-5.681,0,0.0352,0.12,0.188,0.0823,0.964,129.998,audio_features,23RoR84KodL5HWvUTneQ1w,spotify:track:23RoR84KodL5HWvUTneQ1w,https://api.spotify.com/v1/tracks/23RoR84KodL5HWvUTneQ1w,https://api.spotify.com/v1/audio-analysis/23RoR84KodL5HWvUTneQ1w,231545,4
0.629,0.654,11,-7.852,0,0.0584,0.0878,0.00655,0.22,0.799,93.034,audio_features,5Eh1nj7IjV9lwpcKAkidyY,spotify:track:5Eh1nj7IjV9lwpcKAkidyY,https://api.spotify.com/v1/tracks/5Eh1nj7IjV9lwpcKAkidyY,https://api.spotify.com/v1/audio-analysis/5Eh1nj7IjV9lwpcKAkidyY,181482,4
0.576,0.776,3,-5.678,1,0.066,0.114,0.0,0.333,0.596,107.943,audio_features,0LMwmV37RCmBO2so0szAFs,spotify:track:0LMwmV37RCmBO2so0szAFs,https://api.spotify.com/v1/tracks/0LMwmV37RCmBO2so0szAFs,https://api.spotify.com/v1/audio-analysis/0LMwmV37RCmBO2so0szAFs,178273,4
0.627,0.879,9,-3.446,1,0.0955,0.00193,6.87e-06,0.0647,0.748,129.979,audio_features,3IX0yuEVvDbnqUwMBB3ouC,spotify:track:3IX0yuEVvDbnqUwMBB3ouC,https://api.spotify.com/v1/tracks/3IX0yuEVvDbnqUwMBB3ouC,https://api.spotify.com/v1/audio-analysis/3IX0yuEVvDbnqUwMBB3ouC,184784,4
0.74,0.697,8,-4.912,1,0.034,0.0268,0.0,0.224,0.732,138.992,audio_features,6dgUya35uo964z7GZXM07g,spotify:track:6dgUya35uo964z7GZXM07g,https://api.spotify.com/v1/tracks/6dgUya35uo964z7GZXM07g,https://api.spotify.com/v1/audio-analysis/6dgUya35uo964z7GZXM07g,163648,4
0.783,0.592,11,-8.332,0,0.0331,0.435,4.15e-06,0.347,0.726,120.018,audio_features,739WUU1tPFLO4x4HJq561K,spotify:track:739WUU1tPFLO4x4HJq561K,https://api.spotify.com/v1/tracks/739WUU1tPFLO4x4HJq561K,https://api.spotify.com/v1/audio-analysis/739WUU1tPFLO4x4HJq561K,174253,4
0.49,0.352,6,-11.577,0,0.0254,0.709,0.0856,0.114,0.166,99.992,audio_features,6GGtHZgBycCgGBUhZo81xe,spotify:track:6GGtHZgBycCgGBUhZo81xe,https://api.spotify.com/v1/tracks/6GGtHZgBycCgGBUhZo81xe,https://api.spotify.com/v1/audio-analysis/6GGtHZgBycCgGBUhZo81xe,209156,4
0.271,0.165,5,-20.652,1,0.0351,0.729,1.6e-06,0.118,0.203,77.082,audio_features,29U7stRjqHU6rMiS8BfaI9,spotify:track:29U7stRjqHU6rMiS8BfaI9,https://api.spotify.com/v1/tracks/29U7stRjqHU6rMiS8BfaI9,https://api.spotify.com/v1/audio-analysis/29U7stRjqHU6rMiS8BfaI9,139227,4
0.349,0.182,5,-13.507,1,0.031,0.92,0.0152,0.143,0.178,136.094,audio_features,648TTtYB0bH0P8Hfy0FmkL,spotify:track:648TTtYB0bH0P8Hfy0FmkL,https://api.spotify.com/v1/tracks/648TTtYB0bH0P8Hfy0FmkL,https://api.spotify.com/v1/audio-analysis/648TTtYB0bH0P8Hfy0FmkL,191973,3
0.747,0.243,4,-15.134,0,0.124,0.829,1.02e-06,0.0905,0.426,118.661,audio_features,5Lhjlnly9Ynhf52ojQS534,spotify:track:5Lhjlnly9Ynhf52ojQS534,https://api.spotify.com/v1/tracks/5Lhjlnly9Ynhf52ojQS534,https://api.spotify.com/v1/audio-analysis/5Lhjlnly9Ynhf52ojQS534,215747,4
0.454,0.26,8,-13.193,0,0.0401,0.539,0.00078,0.0675,0.598,174.322,audio_features,1YQWosTIljIvxAgHWTp7KP,spotify:track:1YQWosTIljIvxAgHWTp7KP,https://api.spotify.com/v1/tracks/1YQWosTIljIvxAgHWTp7KP,https://api.spotify.com/v1/audio-analysis/1YQWosTIljIvxAgHWTp7KP,324133,5
0.262,0.356,0,-8.031,0,0.0303,0.613,0.0,0.175,0.426,174.176,audio_features,2IdwQxhJn9ZE4zIotcCefR,spotify:track:2IdwQxhJn9ZE4zIotcCefR,https://api.spotify.com/v1/tracks/2IdwQxhJn9ZE4zIotcCefR,https://api.spotify.com/v1/audio-analysis/2IdwQxhJn9ZE4zIotcCefR,187667,3
0.653,0.149,10,-17.866,0,0.0392,0.867,0.000983,0.0986,0.481,130.359,audio_features,7znjbX9XdoQayIrVNdd50Z,spotify:track:7znjbX9XdoQayIrVNdd50Z,https://api.spotify.com/v1/tracks/7znjbX9XdoQayIrVNdd50Z,https://api.spotify.com/v1/audio-analysis/7znjbX9XdoQayIrVNdd50Z,320253,4
0.355,0.0304,1,-20.479,1,0.0361,0.989,0.0555,0.116,0.188,90.495,audio_features,4smkJW6uzoHxGReZqqwHS5,spotify:track:4smkJW6uzoHxGReZqqwHS5,https://api.spotify.com/v1/tracks/4smkJW6uzoHxGReZqqwHS5,https://api.spotify.com/v1/audio-analysis/4smkJW6uzoHxGReZqqwHS5,211533,3
0.532,0.0657,0,-19.136,0,0.0406,0.94,0.00488,0.0946,0.292,128.607,audio_features,0F845nujLVqCb0XMZCh5Pc,spotify:track:0F845nujLVqCb0XMZCh5Pc,https://api.spotify.com/v1/tracks/0F845nujLVqCb0XMZCh5Pc,https://api.spotify.com/v1/audio-analysis/0F845nujLVqCb0XMZCh5Pc,201440,4
0.464,0.305,3,-12.435,0,0.0316,0.936,0.0846,0.208,0.282,108.229,audio_features,0E8q2Fx2XuzXCO2NSAppkR,spotify:track:0E8q2Fx2XuzXCO2NSAppkR,https://api.spotify.com/v1/tracks/0E8q2Fx2XuzXCO2NSAppkR,https://api.spotify.com/v1/audio-analysis/0E8q2Fx2XuzXCO2NSAppkR,255227,4
0.52,0.0406,0,-16.397,1,0.0635,0.877,0.000364,0.0845,0.285,70.138,audio_features,0zDVclPMSsjeyvbnqhWOmt,spotify:track:0zDVclPMSsjeyvbnqhWOmt,https://api.spotify.com/v1/tracks/0zDVclPMSsjeyvbnqhWOmt,https://api.spotify.com/v1/audio-analysis/0zDVclPMSsjeyvbnqhWOmt,203760,4
0.443,0.104,0,-17.042,1,0.101,0.913,0.0,0.191,0.394,76.497,audio_features,78MI7mu1LV1k4IA2HzKmHe,spotify:track:78MI7mu1LV1k4IA2HzKmHe,https://api.spotify.com/v1/tracks/78MI7mu1LV1k4IA2HzKmHe,https://api.spotify.com/v1/audio-analysis/78MI7mu1LV1k4IA2HzKmHe,185160,4
0.421,0.0162,2,-25.358,0,0.0388,0.808,0.0024,0.0978,0.154,110.479,audio_features,0aWMVrwxPNYkKmFthzmpRi,spotify:track:0aWMVrwxPNYkKmFthzmpRi,https://api.spotify.com/v1/tracks/0aWMVrwxPNYkKmFthzmpRi,https://api.spotify.com/v1/audio-analysis/0aWMVrwxPNYkKmFthzmpRi,337733,4
0.595,0.306,7,-14.404,1,0.0345,0.883,0.000386,0.0733,0.464,133.63,audio_features,7ilc2TB1RZXbQJyFs5qCiC,spotify:track:7ilc2TB1RZXbQJyFs5qCiC,https://api.spotify.com/v1/tracks/7ilc2TB1RZXbQJyFs5qCiC,https://api.spotify.com/v1/audio-analysis/7ilc2TB1RZXbQJyFs5qCiC,142533,4
0.639,0.269,8,-11.435,1,0.0698,0.982,0.12,0.141,0.539,124.866,audio_features,1pZn8AX1WulW8IO338hE5D,spotify:track:1pZn8AX1WulW8IO338hE5D,https://api.spotify.com/v1/tracks/1pZn8AX1WulW8IO338hE5D,https://api.spotify.com/v1/audio-analysis/1pZn8AX1WulW8IO338hE5D,207827,4
0.474,0.0676,9,-16.101,0,0.0363,0.963,0.00291,0.14,0.248,115.713,audio_features,0uPkCpuoERqrkBL06Art50,spotify:track:0uPkCpuoERqrkBL06Art50,https://api.spotify.com/v1/tracks/0uPkCpuoERqrkBL06Art50,https://api.spotify.com/v1/audio-analysis/0uPkCpuoERqrkBL06Art50,295240,3
0.52,0.132,0,-17.857,1,0.0478,0.916,0.00101,0.246,0.377,127.355,audio_features,0Wh99eifNTNqDFRtzWhCE2,spotify:track:0Wh99eifNTNqDFRtzWhCE2,https://api.spotify.com/v1/tracks/0Wh99eifNTNqDFRtzWhCE2,https://api.spotify.com/v1/audio-analysis/0Wh99eifNTNqDFRtzWhCE2,256560,4
0.172,0.0696,11,-21.295,0,0.0339,0.916,0.00199,0.137,0.103,167.974,audio_features,2gNjmvuQiEd2z9SqyYi8HH,spotify:track:2gNjmvuQiEd2z9SqyYi8HH,https://api.spotify.com/v1/tracks/2gNjmvuQiEd2z9SqyYi8HH,https://api.spotify.com/v1/audio-analysis/2gNjmvuQiEd2z9SqyYi8HH,298133,5
0.438,0.00756,0,-26.44,0,0.0382,0.941,0.00643,0.109,0.277,133.32,audio_features,4l9hml2UCnxoNI3yCdL1BW,spotify:track:4l9hml2UCnxoNI3yCdL1BW,https://api.spotify.com/v1/tracks/4l9hml2UCnxoNI3yCdL1BW,https://api.spotify.com/v1/audio-analysis/4l9hml2UCnxoNI3yCdL1BW,141133,4
0.723,0.0811,0,-14.113,1,0.0631,0.779,0.0,0.509,0.36,88.044,audio_features,5y8zb3grlQonjdqd27K39T,spotify:track:5y8zb3grlQonjdqd27K39T,https://api.spotify.com/v1/tracks/5y8zb3grlQonjdqd27K39T,https://api.spotify.com/v1/audio-analysis/5y8zb3grlQonjdqd27K39T,181493,4
0.67,0.365,0,-10.158,1,0.0564,0.525,0.0,0.0575,0.45,119.344,audio_features,2dR5WkrpwylTuT3jRWNufa,spotify:track:2dR5WkrpwylTuT3jRWNufa,https://api.spotify.com/v1/tracks/2dR5WkrpwylTuT3jRWNufa,https://api.spotify.com/v1/audio-analysis/2dR5WkrpwylTuT3jRWNufa,147147,4
0.532,0.151,0,-17.266,1,0.0376,0.706,0.00136,0.116,0.211,136.759,audio_features,4vLYewWIvqHfKtJDk8c8tq,spotify:track:4vLYewWIvqHfKtJDk8c8tq,https://api.spotify.com/v1/tracks/4vLYewWIvqHfKtJDk8c8tq,https://api.spotify.com/v1/audio-analysis/4vLYewWIvqHfKtJDk8c8tq,562640,4
0.462,0.15,8,-13.531,1,0.0522,0.984,0.000902,0.105,0.19,98.66,audio_features,30QD4VRP9yEneOh0eGTrtJ,spotify:track:30QD4VRP9yEneOh0eGTrtJ,https://api.spotify.com/v1/tracks/30QD4VRP9yEneOh0eGTrtJ,https://api.spotify.com/v1/audio-analysis/30QD4VRP9yEneOh0eGTrtJ,207600,3
